,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),year,month,province,max,maximum
1826,0.14660357379097916,0.14067547307835107,0.13355209569054705,0.08980646899874073,0.08670533854859998,0.08467866772003788,2017,8,西藏自治区,0.6820216178272558,1.0701747721499573
1859,0.11601509267177752,0.11341882903339874,0.1274503656102948,0.08759231130370182,0.09177007033565443,0.08523707262236052,2017,9,西藏自治区,0.6820216178272558,1.0701747721499573
1892,0.08812615237899518,0.0859965639136274,0.0868465855899851,0.08909364116650516,0.07962587625601997,0.08119940884477607,2017,10,西藏自治区,0.6820216178272558,1.0701747721499573
1925,0.039547436478898496,0.04200305011214113,0.04969669689954593,0.10115677526667953,0.07965500593373666,0.07667809878775546,2017,11,西藏自治区,0.6820216178272558,1.0701747721499573
1958,0.028613376609685954,0.03256913766009198,0.027470462512996768,0.10553648717313908,0.07538189733704731,0.07224181239378642,2017,12,西藏自治区,0.6820216178272558,1.0701747721499573
1991,0.03683843118154803,0.04178018839146696,0.04774306742270739,0.09067976638779617,0.08187611794449824,0.07166661009741157,2018,1,西藏自治区,0.7421485702830285,1.0701747721499573
2024,0.03566686972565797,0.03898079800750051,0.04768623015401824,0.07090225762852576,0.0802857162477204,0.07062647891404496,2018,2,西藏自治区,0.7421485702830285,1.0701747721499573
2057,0.05230930636583673,0.0554836389293384,0.06233031606840713,0.07452170857138288,0.08493583102338224,0.08504710083459131,2018,3,西藏自治区,0.7421485702830285,1.0701747721499573
2090,0.09103993968494578,0.09382427510866531,0.09325861581924216,0.07194461685355281,0.08869381056411409,0.09575706711281985,2018,4,西藏自治区,0.7421485702830285,1.0701747721499573
2123,0.11493273038946938,0.11450836465125906,0.09357560347737874,0.07231163106244032,0.08862891808111131,0.09542529515330393,2018,5,西藏自治区,0.7421485702830285,1.0701747721499573
2156,0.11980924351422474,0.1163225680656565,0.10798402925122487,0.07721217306434205,0.08318203237692093,0.09022067455900762,2018,6,西藏自治区,0.7421485702830285,1.0701747721499573
2189,0.13206942391423385,0.12768740356443822,0.11576979526896497,0.09172172364375297,0.07987884936048247,0.08365755620133274,2018,7,西藏自治区,0.7421485702830285,1.0701747721499573
2222,0.16774723594525792,0.16056568205757296,0.15375395988829055,0.09026630515437925,0.0821417013647998,0.08767368587272796,2018,8,西藏自治区,0.7421485702830285,1.0701747721499573
2255,0.12770118852056714,0.12313542065999586,0.1327378643448783,0.08534668723547112,0.08697146576120686,0.08782109804568813,2018,9,西藏自治区,0.7421485702830285,1.0701747721499573
2288,0.05900404849753476,0.059028420545503266,0.061079863427076775,0.07873242207261566,0.08213560661314938,0.08249522098728923,2018,10,西藏自治区,0.7421485702830285,1.0701747721499573
2321,0.036725442754183026,0.039925635837605375,0.05023504622489768,0.09340946544167278,0.08153778165846323,0.07674469099650182,2018,11,西藏自治区,0.7421485702830285,1.0701747721499573
2354,0.02615613950654069,0.028757604180997647,0.03384560865291321,0.1029512428840682,0.07973216900415103,0.07286452122528084,2018,12,西藏自治区,0.7421485702830285,1.0701747721499573
11,0.0351748747554991,0.03882207361996519,0.05142993315151766,0.08780040862406525,0.08099456222586172,0.07233986561103378,2013,1,西藏自治区,0.7242542292924135,1.0701747721499573
44,0.04192374978155894,0.04459925625453616,0.06266732717974742,0.08077978586551991,0.07747980660055115,0.07309876509877694,2013,2,西藏自治区,0.7242542292924135,1.0701747721499573
77,0.06256342697942943,0.06628109261933615,0.06377969256135119,0.07277486408474908,0.0865959831974213,0.08266261756950588,2013,3,西藏自治区,0.7242542292924135,1.0701747721499573
110,0.09428591283361921,0.0958333982449184,0.09822846956557385,0.06892773342074858,0.09066036608761031,0.0960641210030469,2013,4,西藏自治区,0.7242542292924135,1.0701747721499573
143,0.1037209525027779,0.10244886752925803,0.08859620909186171,0.07037608519858204,0.09035386364798317,0.09449626572686236,2013,5,西藏自治区,0.7242542292924135,1.0701747721499573
176,0.1234545643954681,0.12059185949909303,0.11373788125192842,0.07946424046178013,0.083058808775992,0.09486430900868326,2013,6,西藏自治区,0.7242542292924135,1.0701747721499573
209,0.13554477001316415,0.1314550348035008,0.10930710387410478,0.09736212936961076,0.08544661845656011,0.08763863348291165,2013,7,西藏自治区,0.7242542292924135,1.0701747721499573
242,0.16705790210159008,0.16133722298510708,0.12643059143379257,0.09487925225019128,0.0850340100611897,0.08951525046054279,2013,8,西藏自治区,0.7242542292924135,1.0701747721499573
275,0.11310288046650581,0.11000130108392968,0.11753562682072453,0.08629263570723623,0.08975116815629999,0.0865362145372269,2013,9,西藏自治区,0.7242542292924135,1.0701747721499573
308,0.06840020906273547,0.0677760345262321,0.09281317721325771,0.08241618126610388,0.07873247454331635,0.08074445113731378,2013,10,西藏自治区,0.7242542292924135,1.0701747721499573
341,0.02403792969576371,0.02618145734661946,0.027597516350477008,0.09103269789388022,0.07474198206658346,0.07347504355779566,2013,11,西藏自治区,0.7242542292924135,1.0701747721499573
374,0.030732827411888076,0.034672401487503945,0.04787647150566299,0.08789398585753283,0.07715035618063071,0.0685644628063,2013,12,西藏自治区,0.7242542292924135,1.0701747721499573
407,0.03407699310831793,0.037134275546361534,0.047843917792788966,0.07399205738393977,0.08075229875458273,0.07261533194313836,2014,1,西藏自治区,0.6988090178806835,1.0701747721499573
440,0.04396040081720302,0.04819202594374112,0.06378057512320642,0.06562380897141637,0.07676338612243679,0.07121197632121475,2014,2,西藏自治区,0.6988090178806835,1.0701747721499573
473,0.0657448195069268,0.06815346665165885,0.07366991382142384,0.060846643329466446,0.08505213843921569,0.0813469065679075,2014,3,西藏自治区,0.6988090178806835,1.0701747721499573
506,0.081798988419156,0.0834828009611245,0.07552442298835016,0.057293755394363044,0.08922511343183846,0.09374832623757598,2014,4,西藏自治区,0.6988090178806835,1.0701747721499573
539,0.12241281707194893,0.11990265064448868,0.10346229041037498,0.05964585237545729,0.0902271843215997,0.10071989403006065,2014,5,西藏自治区,0.6988090178806835,1.0701747721499573
572,0.13537791258651158,0.13126351052329502,0.12273195974627968,0.0706648885032759,0.0858172485272855,0.08705794142890913,2014,6,西藏自治区,0.6988090178806835,1.0701747721499573
605,0.14193774713393673,0.13700055829402608,0.12000330388342018,0.085860268860338,0.07924581544986421,0.09020790406127462,2014,7,西藏自治区,0.6988090178806835,1.0701747721499573
638,0.1484014224061147,0.1433895222117256,0.13953701749718542,0.0892352990786041,0.0900429611530218,0.08820279553403199,2014,8,西藏自治区,0.6988090178806835,1.0701747721499573
671,0.10064816092260272,0.09820835428800702,0.11009452475035451,0.08045731106656392,0.08381309115874909,0.09024424284078655,2014,9,西藏自治区,0.6988090178806835,1.0701747721499573
704,0.05845293556088433,0.058683460169940846,0.07067398026755878,0.0788364115722983,0.08136408959451097,0.08414697119346716,2014,10,西藏自治区,0.6988090178806835,1.0701747721499573
737,0.031668458658963596,0.03338448424933727,0.027250452181829574,0.12550640101405255,0.07708362315656708,0.07274226954652761,2014,11,西藏自治区,0.6988090178806835,1.0701747721499573
770,0.03551934380743353,0.041204890516293356,0.04542764153722748,0.15203730245022415,0.08061304989032796,0.06775544029510568,2014,12,西藏自治区,0.6988090178806835,1.0701747721499573
803,0.037610232124144785,0.04005283242786795,0.04368936454249095,0.0922418881770278,0.08354136612596487,0.07228409102577422,2015,1,西藏自治区,0.6990552344374378,1.0701747721499573
836,0.04256911007218827,0.04449797618758118,0.05473501967058989,0.08043014374521262,0.08946411906779513,0.07263500254708566,2015,2,西藏自治区,0.6990552344374378,1.0701747721499573
869,0.05418984534745446,0.058040940853213215,0.06398091762539541,0.06448858070766854,0.08557053981873566,0.08239148464154586,2015,3,西藏自治区,0.6990552344374378,1.0701747721499573
902,0.08480950308026174,0.08683855583353724,0.08989261086419702,0.06545846830695222,0.09411069440313295,0.0925223706473039,2015,4,西藏自治区,0.6990552344374378,1.0701747721499573
935,0.106451772718331,0.10551234902505975,0.09474430981027278,0.06632325600085737,0.09146877333946193,0.10152075938417437,2015,5,西藏自治区,0.6990552344374378,1.0701747721499573
968,0.12013028705926486,0.11816802433892407,0.12915612463411033,0.07237838864429644,0.07641385603486164,0.08697305727995294,2015,6,西藏自治区,0.6990552344374378,1.0701747721499573
1001,0.12495419768655994,0.11998226478563792,0.0982218328344357,0.09434525133501502,0.06878655849271345,0.09284722473848751,2015,7,西藏自治区,0.6990552344374378,1.0701747721499573
1034,0.15538304169635106,0.14962591125620128,0.133523115258877,0.09231890395219403,0.08278376595265156,0.08542049632116275,2015,8,西藏自治区,0.6990552344374378,1.0701747721499573
1067,0.12888637064371358,0.12544048277826322,0.12268689339661293,0.08669129902818724,0.09212850744990862,0.08584928539381798,2015,9,西藏自治区,0.6990552344374378,1.0701747721499573
1100,0.06774104584878611,0.06784501385122527,0.07448774726932694,0.08777525045196587,0.07858652462515507,0.08280844603299528,2015,10,西藏自治区,0.6990552344374378,1.0701747721499573
1133,0.03804610518739624,0.04061821047100377,0.03963247596395192,0.10451794108194612,0.07810699268485434,0.07464477755329826,2015,11,西藏自治区,0.6990552344374378,1.0701747721499573
1166,0.03922848853554798,0.04337743819148515,0.05524958812973905,0.09303062856867679,0.07903830200476485,0.07010300443440111,2015,12,西藏自治区,0.6990552344374378,1.0701747721499573
1191,0.09187943423996808,0.09038073665875153,0.10500948257884091,0.11020244757275695,0.12251482969463938,0.05958212259007934,2016,1,广西壮族自治区,0.7208686027272236,1.0701747721499573
1224,0.10972071272105763,0.10636793310998555,0.09872262337553886,0.09680148188055551,0.09814982176353917,0.08372064605910169,2016,2,广西壮族自治区,0.7208686027272236,1.0701747721499573
1257,0.10356374622705126,0.1007840803227745,0.08537432984974173,0.10782579086399281,0.09501672301174498,0.0799187882025128,2016,3,广西壮族自治区,0.7208686027272236,1.0701747721499573
1290,0.08091611840313874,0.08107490661039925,0.07221069350862014,0.07302548191820803,0.08388698585427555,0.08876341830659291,2016,4,广西壮族自治区,0.7208686027272236,1.0701747721499573
1323,0.0722983352616594,0.07506010299277316,0.06794418397359403,0.06568219130957763,0.07655818620383102,0.09092054441613209,2016,5,广西壮族自治区,0.7208686027272236,1.0701747721499573
1356,0.04477784728427115,0.0494773635490319,0.0531578795376917,0.05399416198883089,0.06170617945314583,0.08203863925374659,2016,6,广西壮族自治区,0.7208686027272236,1.0701747721499573
1389,0.04508431068087252,0.04884716225780643,0.04631681992713363,0.05404744638253888,0.05993141712159897,0.07547550995410424,2016,7,广西壮族自治区,0.7208686027272236,1.0701747721499573
1422,0.06446475077672666,0.06694758887024146,0.06960661003717693,0.056369707288982156,0.0693472307593408,0.09038406945622166,2016,8,广西壮族自治区,0.7208686027272236,1.0701747721499573
1455,0.09310116137897005,0.08830493032696794,0.08870141401665119,0.06404976890104923,0.07243725724709288,0.10543377450769204,2016,9,广西壮族自治区,0.7208686027272236,1.0701747721499573
1488,0.0802391685341358,0.07965768965683141,0.09561061772547834,0.07451637987407891,0.0755879358221253,0.09243446280863776,2016,10,广西壮族自治区,0.7208686027272236,1.0701747721499573
1521,0.07863987959642557,0.0830150648924803,0.09427515267898463,0.09391807522758855,0.08258044210500842,0.07077664791168099,2016,11,广西壮族自治区,0.7208686027272236,1.0701747721499573
1554,0.1353145348957232,0.13008244075195666,0.12307019279054791,0.1495670667918405,0.10228299096365757,0.0805513765334979,2016,12,广西壮族自治区,0.7208686027272236,1.0701747721499573
1587,0.1377642095443656,0.12246941318124645,0.10433589148373323,0.10679428900225368,0.11547602831302366,0.07353832094107386,2017,1,广西壮族自治区,0.6965067442513175,1.0701747721499573
1620,0.11458552238253475,0.10617520518113949,0.09386337559773014,0.0928974548751819,0.09635471580298004,0.0862869566020909,2017,2,广西壮族自治区,0.6965067442513175,1.0701747721499573
1653,0.08250342966696561,0.08331170766173407,0.08484764836463311,0.09001175866931903,0.09330154947017119,0.07173831892126134,2017,3,广西壮族自治区,0.6965067442513175,1.0701747721499573
1686,0.07954633976016673,0.0810237719872997,0.0748965562608677,0.07490912789124221,0.07679850285330865,0.09743739447710131,2017,4,广西壮族自治区,0.6965067442513175,1.0701747721499573
1719,0.07301452384661886,0.07620752837352798,0.07448964921252876,0.06932747311721359,0.07195203943195642,0.1069105292243774,2017,5,广西壮族自治区,0.6965067442513175,1.0701747721499573
1752,0.0483532445873928,0.053702635501274944,0.058068342686304564,0.05669617405895501,0.06735898086183005,0.07781470608701233,2017,6,广西壮族自治区,0.6965067442513175,1.0701747721499573
1785,0.04818373278887028,0.05193739847344759,0.04988981975700095,0.059762641815449366,0.06454946321749884,0.07175213552201684,2017,7,广西壮族自治区,0.6965067442513175,1.0701747721499573
1818,0.04416242669364633,0.05028438439335903,0.05004613402903662,0.05908198070612444,0.06447058749770679,0.07421013309269442,2017,8,广西壮族自治区,0.6965067442513175,1.0701747721499573
1851,0.06560180435195306,0.07241545281507086,0.07622333167157201,0.06437357617641745,0.07620869440878768,0.08782162232623283,2017,9,广西壮族自治区,0.6965067442513175,1.0701747721499573
1884,0.08075486116602208,0.08309916863385419,0.10087172151093382,0.07712756821388791,0.08142382513054296,0.09616744748951196,2017,10,广西壮族自治区,0.6965067442513175,1.0701747721499573
1917,0.09944858337775529,0.09827302301001967,0.1052242661329838,0.10606339419103468,0.09302730737209411,0.07627345390273978,2017,11,广西壮族自治区,0.6965067442513175,1.0701747721499573
1950,0.1260813218337086,0.1211003107880261,0.12724326329267535,0.1429545612829207,0.09907830564009974,0.08004898141388696,2017,12,广西壮族自治区,0.6965067442513175,1.0701747721499573
1983,0.13054788666517364,0.12045951035923717,0.10925199996326664,0.1416974753541017,0.11898985333850026,0.06709637252848609,2018,1,广西壮族自治区,0.6880430982087655,1.0701747721499573
2016,0.133911832893666,0.12178497375263149,0.09277056194196115,0.10254094430893775,0.10085968947175998,0.08773641870844184,2018,2,广西壮族自治区,0.6880430982087655,1.0701747721499573
2049,0.09642460794099597,0.09293297104894738,0.07724642357483016,0.09783256716257216,0.08860155766289343,0.09360345191405245,2018,3,广西壮族自治区,0.6880430982087655,1.0701747721499573
2082,0.0909271850702082,0.10005963006861801,0.07513503828985148,0.07981343196607525,0.08467078284686445,0.09686950209682132,2018,4,广西壮族自治区,0.6880430982087655,1.0701747721499573
2115,0.05883325145242144,0.06111748979643854,0.06260515264110032,0.05913228734304876,0.0713062110806689,0.09155433913019385,2018,5,广西壮族自治区,0.6880430982087655,1.0701747721499573
2148,0.05651243828380462,0.059948817129885305,0.06390837487641478,0.05422021078838383,0.0770956316936767,0.0929159424410552,2018,6,广西壮族自治区,0.6880430982087655,1.0701747721499573
2181,0.044894614205279675,0.047788595812748934,0.04910562129208891,0.05853682681263717,0.05966088180851344,0.07733876189111333,2018,7,广西壮族自治区,0.6880430982087655,1.0701747721499573
2214,0.06446477626184356,0.06813540329269203,0.07386895706015721,0.05821038478275922,0.07317325723581643,0.08968727017477274,2018,8,广西壮族自治区,0.6880430982087655,1.0701747721499573
2247,0.06402747031076053,0.06618318834600061,0.07786711536044574,0.056942733287360374,0.06661588046372018,0.08686419908325431,2018,9,广西壮族自治区,0.6880430982087655,1.0701747721499573
2280,0.08073933126833445,0.08418803834294142,0.10563721592914366,0.08044353088488577,0.07803625859526529,0.09347270186774086,2018,10,广西壮族自治区,0.6880430982087655,1.0701747721499573
2313,0.08655736060745996,0.0899473062308344,0.105041948621942,0.10543552389467341,0.08634454311997414,0.06976024224904591,2018,11,广西壮族自治区,0.6880430982087655,1.0701747721499573
2346,0.09215924504005202,0.08745407581902467,0.10756159044879793,0.10519408341456443,0.09464545268234693,0.053100797915021855,2018,12,广西壮族自治区,0.6880430982087655,1.0701747721499573
3,0.14021584864011155,0.13308293103824181,0.11062753823803517,0.10324289207693087,0.12557160269102355,0.062225538861210655,2013,1,广西壮族自治区,0.8103883537822154,1.0701747721499573
36,0.09185132867951289,0.08928267198289884,0.07508385727242456,0.07630141294430942,0.09620836216636669,0.06908413322953352,2013,2,广西壮族自治区,0.8103883537822154,1.0701747721499573
69,0.08114269333071317,0.08056311759965479,0.07711437178246572,0.07011981835619038,0.08033626924655897,0.09009549763537683,2013,3,广西壮族自治区,0.8103883537822154,1.0701747721499573
102,0.07459268280036285,0.0735042171006563,0.06372887195472726,0.06948708378769965,0.06821885332404541,0.08480572703506628,2013,4,广西壮族自治区,0.8103883537822154,1.0701747721499573
135,0.06681292448492751,0.06672060707829947,0.06404594031531635,0.062213434035943364,0.0694767832878999,0.09579500157533372,2013,5,广西壮族自治区,0.8103883537822154,1.0701747721499573
168,0.048159703158294494,0.04932693214777543,0.05233247237667251,0.058950183225136385,0.05314338694184115,0.08715441465033275,2013,6,广西壮族自治区,0.8103883537822154,1.0701747721499573
201,0.03375611422343944,0.03571895786256106,0.039946235949749324,0.05824329269593614,0.048252769616043086,0.07198784230169146,2013,7,广西壮族自治区,0.8103883537822154,1.0701747721499573
234,0.04920094314899531,0.05105883510019837,0.05370481599224481,0.06515655951650143,0.05238889492047384,0.08106634582334349,2013,8,广西壮族自治区,0.8103883537822154,1.0701747721499573
267,0.08003213504390208,0.08081077488158146,0.08600375540585364,0.069501063132585,0.07239477630208359,0.09862589115613175,2013,9,广西壮族自治区,0.8103883537822154,1.0701747721499573
300,0.10418069164564872,0.10338581977385465,0.10125435910470511,0.09240105163496551,0.09349928252978183,0.10587326944959581,2013,10,广西壮族自治区,0.8103883537822154,1.0701747721499573
333,0.09170715426812492,0.09742832196967924,0.11394517519661486,0.11433462888898739,0.10658032231589497,0.07655246131472596,2013,11,广西壮族自治区,0.8103883537822154,1.0701747721499573
366,0.13834778057596714,0.13911681346459842,0.16221260641119054,0.16004857970481445,0.13392869665798715,0.07673387696765775,2013,12,广西壮族自治区,0.8103883537822154,1.0701747721499573
399,0.1556210118753741,0.14288090384313676,0.12396772882835956,0.14852183635719773,0.12410795154292902,0.07908778823859064,2014,1,广西壮族自治区,0.7741872206855878,1.0701747721499573
432,0.09117560945111652,0.08307031433695339,0.07380713313577719,0.08860409422501944,0.0969676578122086,0.07143430933356307,2014,2,广西壮族自治区,0.7741872206855878,1.0701747721499573
465,0.08703850810811692,0.0845005136968528,0.0759957460089463,0.09022213416362714,0.09382729526066232,0.07322427669708886,2014,3,广西壮族自治区,0.7741872206855878,1.0701747721499573
498,0.07269928596608685,0.07357902183818443,0.06596177646289839,0.06904167947478058,0.07975449724020911,0.08346876010360328,2014,4,广西壮族自治区,0.7741872206855878,1.0701747721499573
531,0.06808417595576134,0.07071072296863677,0.06473813347954054,0.06256195488351514,0.08075732150274642,0.0885596598633635,2014,5,广西壮族自治区,0.7741872206855878,1.0701747721499573
564,0.06679973839084036,0.06716947949185052,0.06316739553548657,0.05486532337292387,0.07023698087558776,0.09817796220729638,2014,6,广西壮族自治区,0.7741872206855878,1.0701747721499573
597,0.044398130123304354,0.04890373677624738,0.046765030116391014,0.05347322520372857,0.05447914118938602,0.07986992311259189,2014,7,广西壮族自治区,0.7741872206855878,1.0701747721499573
630,0.05363927890979506,0.05964571763571293,0.061098419753885386,0.05756478725416078,0.05582227631183114,0.08306957124634072,2014,8,广西壮族自治区,0.7741872206855878,1.0701747721499573
663,0.06218306062521994,0.0659043291516782,0.07098798683962028,0.058111080060524255,0.06365279077042774,0.08981956484007465,2014,9,广西壮族自治区,0.7741872206855878,1.0701747721499573
696,0.10324112327315446,0.10261934990141296,0.10394153995687892,0.0788319895626645,0.0775649865441027,0.11629855746261439,2014,10,广西壮族自治区,0.7741872206855878,1.0701747721499573
729,0.09005721299956944,0.09150741659386707,0.11806586869744866,0.09458251468209586,0.09021383495091762,0.07116186123840967,2014,11,广西壮族自治区,0.7741872206855878,1.0701747721499573
762,0.10506286432166062,0.1095084937654668,0.13150324118476717,0.14361938075976208,0.11261526599899158,0.06582776565646294,2014,12,广西壮族自治区,0.7741872206855878,1.0701747721499573
795,0.14284399891609342,0.13617198703979733,0.1178370132665278,0.1474123470638659,0.11457032442686405,0.07462045112084673,2015,1,广西壮族自治区,0.7334561218339951,1.0701747721499573
828,0.13684111318124262,0.12408088695054217,0.08469432571369083,0.11313098161554916,0.11273395911776646,0.07620618896977797,2015,2,广西壮族自治区,0.7334561218339951,1.0701747721499573
861,0.08824489709290735,0.08515034469477673,0.07452154837047238,0.08319643361503691,0.09444627481678201,0.07239023714181216,2015,3,广西壮族自治区,0.7334561218339951,1.0701747721499573
894,0.08958852776183723,0.09355029114021592,0.07582319982774431,0.07953331839648124,0.08803122940833959,0.10721393468198648,2015,4,广西壮族自治区,0.7334561218339951,1.0701747721499573
927,0.06414666648249616,0.06717950879728593,0.06541924229852619,0.058977023492806396,0.07954847842104096,0.09801540119242863,2015,5,广西壮族自治区,0.7334561218339951,1.0701747721499573
960,0.043526554640898274,0.047037281901467845,0.050707905175435164,0.05297892810710584,0.057223106998174025,0.08389615916054907,2015,6,广西壮族自治区,0.7334561218339951,1.0701747721499573
993,0.06400604055855917,0.06518409663177041,0.07002315876313563,0.05285656412933739,0.06592130061587996,0.09190128739544513,2015,7,广西壮族自治区,0.7334561218339951,1.0701747721499573
1026,0.06823023928560977,0.07154494676411259,0.0706641860119832,0.06266291951151166,0.06541874204227209,0.08976036039863253,2015,8,广西壮族自治区,0.7334561218339951,1.0701747721499573
1059,0.07157007158361955,0.07375403605043211,0.08271842142758055,0.062207088261147646,0.07198524679696698,0.08476756271503051,2015,9,广西壮族自治区,0.7334561218339951,1.0701747721499573
1092,0.08980702212982708,0.0921819373846809,0.10197135200411751,0.08770969068956926,0.07472874052416151,0.09661603136004587,2015,10,广西壮族自治区,0.7334561218339951,1.0701747721499573
1125,0.06511549940557314,0.06737430679247843,0.09902680701535752,0.0961195566113464,0.0882799651273296,0.06363133893574834,2015,11,广西壮族自治区,0.7334561218339951,1.0701747721499573
1158,0.07607936896133628,0.07679037585243977,0.10659284012542879,0.10321514850624218,0.08711263170442268,0.06098104692769651,2015,12,广西壮族自治区,0.7334561218339951,1.0701747721499573
1200,0.12481367317606738,0.11875141962840534,0.10989533591417369,0.1021223514826177,0.12198692217675727,0.053165631661615705,2016,1,重庆市,0.6645488299177799,1.0701747721499573
1233,0.1028922655744315,0.09711029952884516,0.08257198852507883,0.09213321147662429,0.09185554940386448,0.07189001840540286,2016,2,重庆市,0.6645488299177799,1.0701747721499573
1266,0.09295590899498742,0.09301489688654652,0.08792268573350118,0.09365570301157548,0.08479667738216817,0.08950421655040137,2016,3,重庆市,0.6645488299177799,1.0701747721499573
1299,0.07163402857093017,0.07312948739559011,0.07814133089424341,0.07772633643816655,0.07331055312127857,0.08894215765224124,2016,4,重庆市,0.6645488299177799,1.0701747721499573
1332,0.07039370738432674,0.0733719177010843,0.06581337097614105,0.06583478000804462,0.06317540910021566,0.10823385694584384,2016,5,重庆市,0.6645488299177799,1.0701747721499573
1365,0.06120473715733531,0.06422239664103062,0.06453665604421735,0.06213924152886534,0.06457640167764715,0.10739670750392619,2016,6,重庆市,0.6645488299177799,1.0701747721499573
1398,0.0492349785536853,0.0520519921459906,0.05973682875265779,0.05664664008464356,0.055817603578822254,0.10041664716247212,2016,7,重庆市,0.6645488299177799,1.0701747721499573
1431,0.06304882694943531,0.06457207445272517,0.06998802921459195,0.057290223772862296,0.06303903360454241,0.10455002391633557,2016,8,重庆市,0.6645488299177799,1.0701747721499573
1464,0.08951474732839687,0.08390338149944183,0.08424287522567295,0.07855115707987818,0.07573494512722502,0.09927881744119271,2016,9,重庆市,0.6645488299177799,1.0701747721499573
1497,0.063319831017694,0.06719069545398812,0.08529878907363732,0.07903486763914201,0.08085736693069995,0.0702614287208565,2016,10,重庆市,0.6645488299177799,1.0701747721499573
1530,0.08470415876949733,0.0886935808489056,0.10234695776820608,0.10514172171059669,0.10049437973979804,0.0556667342644343,2016,11,重庆市,0.6645488299177799,1.0701747721499573
1563,0.12628313652321257,0.12398785781744671,0.10950515187787839,0.12972376576698333,0.12435515815698102,0.05069375977527775,2016,12,重庆市,0.6645488299177799,1.0701747721499573
1596,0.15692643283484822,0.14551602276160255,0.10966450636062938,0.1107455525150754,0.13120787568356881,0.05474312818784557,2017,1,重庆市,0.70880351834357,1.0701747721499573
1629,0.10902274733836056,0.1029274098292364,0.09631872668752312,0.09136481565687428,0.10659314763657138,0.06532915281940208,2017,2,重庆市,0.70880351834357,1.0701747721499573
1662,0.08004567132336922,0.08298176680204773,0.08688976843806594,0.08957354996331554,0.08085231096878355,0.07969032011942909,2017,3,重庆市,0.70880351834357,1.0701747721499573
1695,0.06789539942149866,0.07197501782768484,0.07415363973065055,0.08107034981609994,0.06877966779703774,0.09526508367383567,2017,4,重庆市,0.70880351834357,1.0701747721499573
1728,0.0696562931598918,0.07150085024254282,0.06833469014518467,0.07453741666427746,0.06345080877215012,0.11258972632273712,2017,5,重庆市,0.70880351834357,1.0701747721499573
1761,0.07009162987078703,0.07187338262562286,0.07381674676293787,0.06822445268878723,0.07389934459226712,0.11005045259393402,2017,6,重庆市,0.70880351834357,1.0701747721499573
1794,0.049176515221076716,0.053230434114954664,0.059518484546085465,0.05900302902749499,0.06058481979883129,0.1074162186146544,2017,7,重庆市,0.70880351834357,1.0701747721499573
1827,0.05461749271702592,0.05833343342830196,0.06868542697869351,0.053436433037212246,0.06401436175007734,0.11193827624872649,2017,8,重庆市,0.70880351834357,1.0701747721499573
1860,0.05838364186192511,0.061932755290717005,0.07643713398684038,0.06183264836540236,0.0748182578312915,0.08548630961941679,2017,9,重庆市,0.70880351834357,1.0701747721499573
1893,0.06210367985442892,0.06408512075138885,0.08550507310837618,0.07543633639779067,0.07705997372131619,0.06497255176013329,2017,10,重庆市,0.70880351834357,1.0701747721499573
1926,0.08853931369110525,0.08769398559366923,0.09535514230363366,0.10518729572041442,0.08434639027646496,0.058646691487873256,2017,11,重庆市,0.70880351834357,1.0701747721499573
1959,0.13354118270568263,0.1279498207322312,0.10532066095137918,0.12958812014725557,0.11439304117164001,0.0538720885520124,2017,12,重庆市,0.70880351834357,1.0701747721499573
1992,0.12338338090692828,0.1176594675338762,0.10094862647553987,0.11932343995279515,0.13207229522126368,0.0563556022044425,2018,1,重庆市,0.6497428122948457,1.0701747721499573
2025,0.1220300628766994,0.1142913459363828,0.08874465907794817,0.09160171286583475,0.11414806682029059,0.07088113416122417,2018,2,重庆市,0.6497428122948457,1.0701747721499573
2058,0.08388334731868903,0.08654760715112313,0.08626949533304173,0.09388340705673494,0.09148877109291051,0.08235599706024917,2018,3,重庆市,0.6497428122948457,1.0701747721499573
2091,0.07373034434425754,0.08031954954065362,0.07345645546641327,0.082495084002901,0.06862483316684888,0.1030656688093321,2018,4,重庆市,0.6497428122948457,1.0701747721499573
2124,0.07394352308435087,0.07687436630250853,0.07206148283260523,0.07252793339010945,0.06926934402153781,0.10372000313551591,2018,5,重庆市,0.6497428122948457,1.0701747721499573
2157,0.06702493573892282,0.06779423361965654,0.07156514280571416,0.06453287147054745,0.06786732253520018,0.11114208175233742,2018,6,重庆市,0.6497428122948457,1.0701747721499573
2190,0.047999078156682064,0.05048488832823299,0.05722261294240227,0.05645870210801494,0.056247189076838504,0.10006670007105528,2018,7,重庆市,0.6497428122948457,1.0701747721499573
2223,0.06641919953855296,0.0677861948929343,0.06914411721917306,0.06183380676243778,0.06646154548375076,0.11698697805839134,2018,8,重庆市,0.6497428122948457,1.0701747721499573
2256,0.05696257053753615,0.05916972431654377,0.07839441444192438,0.0667713595262736,0.06881144037642771,0.0845315784118987,2018,9,重庆市,0.6497428122948457,1.0701747721499573
2289,0.07609576795324183,0.07548715995416382,0.08377657276769258,0.0856101418092777,0.07345614169191873,0.07278003405990885,2018,10,重庆市,0.6497428122948457,1.0701747721499573
2322,0.08676471233865786,0.08816515737566713,0.09360626540526772,0.09931845062890572,0.08706468251967417,0.051045526692910466,2018,11,重庆市,0.6497428122948457,1.0701747721499573
